puzzle,solution
008701950054692087700584360002007035503000006900000040400800619090000523620010408,268731954354692187719584362142967835573148296986253741437825619891476523625319478
400036080002000630007050902001400023804305069026089470060793200000508706098042351,419236587582971634637854912951467823874325169326189475165793248243518796798642351
090003074314080000700401039560708000009216350000050080007005641046070003951034700,698523174314987265725461839563748912489216357172359486237895641846172593951634728
940260380037001900650800001360020000175000203028013000200005037710086592090002000,941267385837451926652839471369524718175698243428713659286945137714386592593172864
240069010000050000697431852020100086500940007000006520300014065010093270050000001,245869713831257694697431852923175486568942137174386529382714965416593278759628341
005000920800000500072050004006004285000060001009018306090001058008593000650802000,465187923831429567972356814716934285384265791529718346293671458148593672657842139
210403709040006030007918000401830076003160890026097040300000900579040200084000050,218453769945276138637918425491832576753164892826597341362785914579641283184329657
765082090913004080840030150209000546084369200006405000000040009090051024001890765,765182493913574682842936157239718546584369271176425938658247319397651824421893765
000302000600000508405000030079006004002800607850017000900703480000140900200069300,798352146613974528425681739179236854342895617856417293961723485537148962284569371
293070540478590013100080029820703405704200001010050290082040076037005184641807902,293176548478592613165384729829713465754269831316458297582941376937625184641837952
001320050620000430008004062103090070780461293042080000030070000007240300000130040,471326958629857431358914762163592874785461293942783615834675129517249386296138547
060090504100065208070082690002057040500230080097806325080020900600009000003670002,268193574149765238375482691832957146516234789497816325784521963621349857953678412
008791205517423089920500741845267903090015007072004008780302150050000392231650804,468791235517423689923586741845267913396815427172934568789342156654178392231659874
593002000000308000000059007915730400360804901420915070206007810850200060709681004,593172648174368295682459137915736482367824951428915376246597813851243769739681524
050007309800050726000300041093015060206903400580206193000130675001004030005860200,154627389839451726762398541493715862216983457587246193948132675621574938375869214
537008000600709800040350006376100020008520300254603090000010000105070680460830700,537268941621749835849351276376194528918527364254683197783916452195472683462835719
008060230020000009647209105405020608102000074060700000006002800000070901030408720,958164237321857469647239185475923618192685374863741592716592843284376951539418726
000978200300050498200043715680300000003800600020007309100709056800005137700100040,514978263376251498298643715687394521953812674421567389142739856869425137735186942
286000013010000506300060800030704065000000000000510900001080407040256000009401032,286945713914837526375162894138794265597628341462513978621389457743256189859471632
900841300054602700008300906020068130639027008080900002040006090002730000190204567,976841325354692781218375946725468139639127458481953672847516293562739814193284567
247005096600200070080367524302050000470691832890732060506970280700086953018020007,247815396653249178189367524362458719475691832891732465536974281724186953918523647
683910507057800400104752036571028063860009000009071258906280045000305602305040709,683914527257863491194752836571428963862539174439671258916287345748395612325146789
500032810000087000870450902900245000050090473408100209000060328082010095000008004,549632817123987546876451932937245681251896473468173259714569328682314795395728164
800106300030008200001000084000307040010002809762804005000080713380901400176000908,854126397937458261621739584598317642413562879762894135249685713385971426176243958
400098000293005780081027000052060000070081090040732165820079016609050002734016000,467198523293645781581327649152964837376581294948732165825479316619853472734216958
000000040659084120000910000073620900800000356000835207260048000030090468904000500,718253649659784123342916875573621984821479356496835217265348791137592468984167532
